user_id, request_date
   s_101160800476138 , 2017-06-23 04:00:00
   s_101160800476138 , 2017-06-24 04:00:00
   s_101160800476138 , 2017-06-25 04:00:00
   s_101160800476138 , 2017-06-26 04:00:00
   s_101160800476138 , 2017-06-27 04:00:00
   s_101160800476138 , 2017-07-10 04:00:00
   s_101160800476138 , 2017-07-11 04:00:00
   s_101160800476138 , 2017-07-12 04:00:00
   s_101160800476138 , 2017-07-15 04:00:00
  s_1011655125638045 , 2017-07-09 04:00:00
  s_1011669218935743 , 2017-06-15 04:00:00
   s_101170120498442 , 2017-06-14 04:00:00
  s_1011705158963715 , 2017-06-14 04:00:00
  s_1011705158963715 , 2017-06-15 04:00:00
  s_1011705158963715 , 2017-06-18 04:00:00
  s_1011705158963715 , 2017-06-22 04:00:00
  s_1011705158963715 , 2017-06-24 04:00:00
  s_1011705158963715 , 2017-06-26 04:00:00
  s_1011705158963715 , 2017-06-27 04:00:00
  s_1011705158963715 , 2017-06-28 04:00:00
  s_1011705158963715 , 2017-06-29 04:00:00
  s_1011705158963715 , 2017-07-03 04:00:00
  s_1011705158963715 , 2017-07-04 04:00:00
  s_1011705158963715 , 2017-07-05 04:00:00
  s_1011705158963715 , 2017-07-06 04:00:00
  s_1011705158963715 , 2017-07-08 04:00:00
  s_1011705158963715 , 2017-07-11 04:00:00
  s_1011705158963715 , 2017-07-12 04:00:00
  s_1011705158963715 , 2017-07-13 04:00:00
  s_1011705158963715 , 2017-07-14 04:00:00
  s_1011705158963715 , 2017-07-15 04:00:00
  s_1011724592296548 , 2017-06-09 04:00:00
  s_1011724592296548 , 2017-06-12 04:00:00
  s_1011724592296548 , 2017-06-13 04:00:00
  s_1011724592296548 , 2017-06-14 04:00:00
  s_1011724592296548 , 2017-06-15 04:00:00
  s_1011724592296548 , 2017-06-16 04:00:00
  s_1011724592296548 , 2017-06-17 04:00:00
  s_1011724592296548 , 2017-06-18 04:00:00
  s_1011724592296548 , 2017-06-26 04:00:00
  s_1011726912298174 , 2017-06-06 04:00:00
  s_1011726912298174 , 2017-06-07 04:00:00
  s_1011726912298174 , 2017-06-08 04:00:00
  s_1011726912298174 , 2017-06-12 04:00:00
  s_1011726912298174 , 2017-06-13 04:00:00
  s_1011726912298174 , 2017-06-14 04:00:00
  s_1011726912298174 , 2017-06-18 04:00:00
  s_1011726912298174 , 2017-06-19 04:00:00
  s_1011726912298174 , 2017-06-21 04:00:00
  s_1011726912298174 , 2017-06-22 04:00:00
  s_1011726912298174 , 2017-06-27 04:00:00
  s_1011726912298174 , 2017-06-29 04:00:00
  s_1011726912298174 , 2017-06-30 04:00:00
  s_1011726912298174 , 2017-07-01 04:00:00
  s_1011726912298174 , 2017-07-12 04:00:00
   s_101174467159613 , 2017-06-11 04:00:00
   s_101174467159613 , 2017-06-12 04:00:00
  s_1011747748961651 , 2017-06-12 04:00:00
  s_1011747748961651 , 2017-06-13 04:00:00
  s_1011747748961651 , 2017-06-14 04:00:00
  s_1011747748961651 , 2017-06-15 04:00:00
  s_1011747748961651 , 2017-06-16 04:00:00
  s_1011747748961651 , 2017-06-17 04:00:00
  s_1011747748961651 , 2017-06-18 04:00:00
  s_1011747748961651 , 2017-06-19 04:00:00
  s_1011747748961651 , 2017-06-20 04:00:00
  s_1011747748961651 , 2017-06-21 04:00:00
  s_1011747748961651 , 2017-06-22 04:00:00
  s_1011747748961651 , 2017-06-23 04:00:00
  s_1011747748961651 , 2017-06-24 04:00:00
  s_1011747748961651 , 2017-06-25 04:00:00
  s_1011747748961651 , 2017-06-26 04:00:00
  s_1011747748961651 , 2017-06-27 04:00:00
  s_1011747748961651 , 2017-06-28 04:00:00
  s_1011747748961651 , 2017-06-29 04:00:00
  s_1011747748961651 , 2017-06-30 04:00:00
  s_1011747748961651 , 2017-07-01 04:00:00
  s_1011747748961651 , 2017-07-02 04:00:00
  s_1011747748961651 , 2017-07-03 04:00:00
  s_1011747748961651 , 2017-07-04 04:00:00
  s_1011747748961651 , 2017-07-05 04:00:00
  s_1011747748961651 , 2017-07-06 04:00:00
  s_1011747748961651 , 2017-07-07 04:00:00
  s_1011747748961651 , 2017-07-08 04:00:00
  s_1011747748961651 , 2017-07-09 04:00:00
  s_1011747748961651 , 2017-07-10 04:00:00
  s_1011747748961651 , 2017-07-11 04:00:00
  s_1011747748961651 , 2017-07-12 04:00:00
  s_1011747748961651 , 2017-07-13 04:00:00
  s_1011747748961651 , 2017-07-14 04:00:00
  s_1011747748961651 , 2017-07-15 04:00:00
  s_1011771602259646 , 2017-06-09 04:00:00
  s_1011797315617085 , 2017-06-22 04:00:00
  s_1011801962259805 , 2017-07-16 04:00:00
  s_1011825715621139 , 2017-06-13 04:00:00
  s_1011858215615841 , 2017-06-08 04:00:00
  s_1011858215615841 , 2017-06-11 04:00:00
  s_1011858215615841 , 2017-06-12 04:00:00
  s_1011869162282381 , 2017-06-07 04:00:00
  s_1011869162282381 , 2017-06-08 04:00:00
  s_1011869162282381 , 2017-06-09 04:00:00
  s_1011869162282381 , 2017-06-13 04:00:00
  s_1011869162282381 , 2017-06-15 04:00:00
  s_1011869162282381 , 2017-06-16 04:00:00
  s_1011869162282381 , 2017-06-18 04:00:00
  s_1011869162282381 , 2017-06-19 04:00:00
  s_1011869162282381 , 2017-06-24 04:00:00
  s_1011869162282381 , 2017-06-25 04:00:00
  s_1011869162282381 , 2017-07-04 04:00:00
  s_1011869162282381 , 2017-07-07 04:00:00
  s_1011869162282381 , 2017-07-11 04:00:00
   s_101187423829957 , 2017-06-13 04:00:00
  s_1011895052278989 , 2017-06-05 04:00:00
  s_1011895052278989 , 2017-06-06 04:00:00
  s_1011895052278989 , 2017-06-07 04:00:00
  s_1011895052278989 , 2017-06-08 04:00:00
  s_1011895052278989 , 2017-06-09 04:00:00
  s_1011895052278989 , 2017-06-10 04:00:00
  s_1011895052278989 , 2017-06-11 04:00:00
  s_1011895052278989 , 2017-06-12 04:00:00
  s_1011895052278989 , 2017-06-13 04:00:00
  s_1011895052278989 , 2017-06-14 04:00:00
  s_1011895052278989 , 2017-06-15 04:00:00
  s_1011895052278989 , 2017-06-16 04:00:00
  s_1011895052278989 , 2017-06-17 04:00:00
  s_1011895052278989 , 2017-06-18 04:00:00
  s_1011895052278989 , 2017-06-19 04:00:00
  s_1011895052278989 , 2017-06-20 04:00:00
  s_1011895052278989 , 2017-06-21 04:00:00
  s_1011895052278989 , 2017-06-23 04:00:00
  s_1011895052278989 , 2017-06-24 04:00:00
  s_1011895052278989 , 2017-06-25 04:00:00
  s_1011895052278989 , 2017-06-26 04:00:00
  s_1011895052278989 , 2017-06-27 04:00:00
  s_1011895052278989 , 2017-06-29 04:00:00
  s_1011895052278989 , 2017-06-30 04:00:00
  s_1011895052278989 , 2017-07-01 04:00:00
  s_1011895052278989 , 2017-07-02 04:00:00
  s_1011895052278989 , 2017-07-03 04:00:00
  s_1011895052278989 , 2017-07-04 04:00:00
  s_1011895052278989 , 2017-07-05 04:00:00
  s_1011895052278989 , 2017-07-06 04:00:00
  s_1011895052278989 , 2017-07-07 04:00:00
  s_1011895052278989 , 2017-07-08 04:00:00
  s_1011895052278989 , 2017-07-10 04:00:00
  s_1011895052278989 , 2017-07-13 04:00:00
  s_1011895052278989 , 2017-07-14 04:00:00
  s_1011897805613009 , 2017-06-14 04:00:00
  s_1011899965607066 , 2017-06-10 04:00:00
  s_1011899965607066 , 2017-06-11 04:00:00
  s_1011899965607066 , 2017-06-27 04:00:00
  s_1011899965607066 , 2017-07-14 04:00:00
   s_101190550492467 , 2017-06-12 04:00:00
  s_1011914032278877 , 2017-06-08 04:00:00
  s_1011940175609034 , 2017-06-12 04:00:00
  s_1011940175609034 , 2017-06-14 04:00:00
  s_1012003865603520 , 2017-06-12 04:00:00
  s_1012042725605746 , 2017-06-17 04:00:00
  s_1012042725605746 , 2017-06-30 04:00:00
   s_101205523827879 , 2017-06-13 04:00:00
   s_101205523827879 , 2017-06-14 04:00:00
  s_1012097392258503 , 2017-06-15 04:00:00
  s_1012097392258503 , 2017-06-16 04:00:00
  s_1012097392258503 , 2017-06-17 04:00:00
  s_1012097392258503 , 2017-06-18 04:00:00
  s_1012097392258503 , 2017-06-19 04:00:00
  s_1012097392258503 , 2017-06-20 04:00:00
  s_1012097392258503 , 2017-06-21 04:00:00
  s_1012097392258503 , 2017-06-22 04:00:00
  s_1012097392258503 , 2017-06-23 04:00:00
  s_1012097392258503 , 2017-06-24 04:00:00
  s_1012097392258503 , 2017-06-25 04:00:00
  s_1012097392258503 , 2017-06-26 04:00:00
  s_1012097392258503 , 2017-06-27 04:00:00
  s_1012134482257336 , 2017-06-08 04:00:00
  s_1012179182251703 , 2017-06-12 04:00:00
  s_1012179182251703 , 2017-06-13 04:00:00
  s_1012179182251703 , 2017-06-14 04:00:00
  s_1012179182251703 , 2017-06-15 04:00:00
  s_1012197075582747 , 2017-06-08 04:00:00
  s_1012197075582747 , 2017-06-15 04:00:00
  s_1012197075582747 , 2017-06-16 04:00:00
   s_101223213823140 , 2017-06-12 04:00:00
  s_1012240738913422 , 2017-06-11 04:00:00
  s_1012263698904271 , 2017-07-15 04:00:00
  s_1012335448903051 , 2017-06-15 04:00:00
  s_1012345652234556 , 2017-06-08 04:00:00
  s_1012348938867250 , 2017-06-06 04:00:00
  s_1012348938867250 , 2017-06-09 04:00:00
  s_1012348938867250 , 2017-06-10 04:00:00
  s_1012348938867250 , 2017-06-11 04:00:00
  s_1012348938867250 , 2017-06-14 04:00:00
  s_1012348938867250 , 2017-06-15 04:00:00
  s_1012348938867250 , 2017-06-17 04:00:00
  s_1012348938867250 , 2017-06-27 04:00:00
  s_1012348938867250 , 2017-07-04 04:00:00
  s_1012348938867250 , 2017-07-09 04:00:00
  s_1012348938867250 , 2017-07-14 04:00:00
  s_1012348938867250 , 2017-07-16 04:00:00
  s_1012353832241434 , 2017-06-24 04:00:00
  s_1012353832241434 , 2017-06-25 04:00:00
  s_1012353832241434 , 2017-06-26 04:00:00
  s_1012353832241434 , 2017-06-27 04:00:00
  s_1012353832241434 , 2017-06-28 04:00:00
  s_1012353832241434 , 2017-06-29 04:00:00
  s_1012353832241434 , 2017-06-30 04:00:00
  s_1012353832241434 , 2017-07-01 04:00:00
  s_1012353832241434 , 2017-07-02 04:00:00
  s_1012353832241434 , 2017-07-03 04:00:00
  s_1012353832241434 , 2017-07-04 04:00:00
  s_1012353832241434 , 2017-07-05 04:00:00
  s_1012353832241434 , 2017-07-06 04:00:00
  s_1012353832241434 , 2017-07-07 04:00:00
  s_1012353832241434 , 2017-07-09 04:00:00
  s_1012353832241434 , 2017-07-10 04:00:00
  s_1012353832241434 , 2017-07-11 04:00:00
  s_1012353832241434 , 2017-07-12 04:00:00
  s_1012353832241434 , 2017-07-13 04:00:00
  s_1012353832241434 , 2017-07-16 04:00:00
   s_101236640469660 , 2017-06-05 04:00:00
   s_101236640469660 , 2017-06-07 04:00:00
   s_101236640469660 , 2017-06-09 04:00:00
   s_101236640469660 , 2017-06-11 04:00:00
   s_101236640469660 , 2017-06-12 04:00:00
   s_101236640469660 , 2017-06-13 04:00:00
   s_101236640469660 , 2017-06-14 04:00:00
   s_101236640469660 , 2017-06-15 04:00:00
   s_101236640469660 , 2017-06-16 04:00:00
   s_101236640469660 , 2017-06-17 04:00:00
   s_101236640469660 , 2017-06-18 04:00:00
   s_101236640469660 , 2017-06-19 04:00:00
   s_101236640469660 , 2017-06-20 04:00:00
   s_101236640469660 , 2017-06-21 04:00:00
   s_101236640469660 , 2017-06-22 04:00:00
   s_101236640469660 , 2017-06-23 04:00:00
   s_101236640469660 , 2017-06-25 04:00:00
   s_101236640469660 , 2017-06-26 04:00:00
   s_101236640469660 , 2017-06-27 04:00:00
   s_101236640469660 , 2017-06-29 04:00:00
   s_101236640469660 , 2017-06-30 04:00:00
   s_101236640469660 , 2017-07-01 04:00:00
   s_101236640469660 , 2017-07-02 04:00:00
   s_101236640469660 , 2017-07-03 04:00:00
   s_101236640469660 , 2017-07-04 04:00:00
   s_101236640469660 , 2017-07-05 04:00:00
   s_101236640469660 , 2017-07-07 04:00:00
   s_101236640469660 , 2017-07-09 04:00:00
   s_101236640469660 , 2017-07-10 04:00:00
   s_101236640469660 , 2017-07-11 04:00:00
   s_101236640469660 , 2017-07-12 04:00:00
   s_101236640469660 , 2017-07-14 04:00:00
   s_101236640469660 , 2017-07-16 04:00:00
  s_1012477172216997 , 2017-06-10 04:00:00
  s_1012481282222829 , 2017-06-09 04:00:00
  s_1012481282222829 , 2017-06-10 04:00:00
  s_1012481282222829 , 2017-06-14 04:00:00
  s_1012481282222829 , 2017-06-16 04:00:00
  s_1012481282222829 , 2017-06-19 04:00:00
  s_1012481282222829 , 2017-06-20 04:00:00
  s_1012481282222829 , 2017-06-21 04:00:00
  s_1012481282222829 , 2017-06-22 04:00:00
  s_1012481282222829 , 2017-06-23 04:00:00
  s_1012481282222829 , 2017-06-24 04:00:00
  s_1012481282222829 , 2017-06-25 04:00:00
  s_1012481282222829 , 2017-06-26 04:00:00
  s_1012481282222829 , 2017-06-28 04:00:00
  s_1012481282222829 , 2017-06-29 04:00:00
  s_1012481282222829 , 2017-06-30 04:00:00
  s_1012481282222829 , 2017-07-03 04:00:00
  s_1012481282222829 , 2017-07-04 04:00:00
  s_1012481282222829 , 2017-07-05 04:00:00
  s_1012481282222829 , 2017-07-06 04:00:00
  s_1012481282222829 , 2017-07-09 04:00:00
  s_1012481282222829 , 2017-07-10 04:00:00
  s_1012481282222829 , 2017-07-11 04:00:00
  s_1012481282222829 , 2017-07-12 04:00:00
   s_101249667156171 , 2017-06-13 04:00:00
   s_101249667156171 , 2017-06-14 04:00:00
   s_101249667156171 , 2017-06-16 04:00:00
   s_101249667156171 , 2017-06-26 04:00:00
   s_101249667156171 , 2017-07-09 04:00:00
   s_101249667156171 , 2017-07-13 04:00:00
  s_1012498998885870 , 2017-06-11 04:00:00
  s_1012498998885870 , 2017-06-14 04:00:00
   s_101250427129711 , 2017-06-11 04:00:00
   s_101250427129711 , 2017-06-12 04:00:00
   s_101250427129711 , 2017-06-13 04:00:00
   s_101250427129711 , 2017-06-15 04:00:00
   s_101250427129711 , 2017-06-17 04:00:00
   s_101250427129711 , 2017-06-18 04:00:00
   s_101250427129711 , 2017-06-21 04:00:00
   s_101250427129711 , 2017-06-22 04:00:00
   s_101250427129711 , 2017-06-23 04:00:00
   s_101250427129711 , 2017-06-25 04:00:00
   s_101250427129711 , 2017-06-27 04:00:00
   s_101250427129711 , 2017-06-29 04:00:00
   s_101250427129711 , 2017-06-30 04:00:00
   s_101250427129711 , 2017-07-02 04:00:00
   s_101250427129711 , 2017-07-03 04:00:00
   s_101250427129711 , 2017-07-04 04:00:00
   s_101250427129711 , 2017-07-05 04:00:00
   s_101250427129711 , 2017-07-06 04:00:00
   s_101250427129711 , 2017-07-07 04:00:00
   s_101250427129711 , 2017-07-08 04:00:00
   s_101250427129711 , 2017-07-09 04:00:00
   s_101250427129711 , 2017-07-12 04:00:00
   s_101250427129711 , 2017-07-15 04:00:00
   s_101250427129711 , 2017-07-17 04:00:00
   s_101250463822562 , 2017-06-13 04:00:00
   s_101253327155684 , 2017-06-13 04:00:00
   s_101253743810257 , 2017-06-06 04:00:00
   s_101253743810257 , 2017-06-09 04:00:00
   s_101253743810257 , 2017-06-12 04:00:00
  s_1012569358879995 , 2017-06-10 04:00:00
  s_1012569358879995 , 2017-06-16 04:00:00
  s_1012569358879995 , 2017-06-17 04:00:00
   s_101257320487200 , 2017-06-12 04:00:00
   s_101257320487200 , 2017-06-13 04:00:00
   s_101257320487200 , 2017-06-14 04:00:00
   s_101257320487200 , 2017-06-15 04:00:00
   s_101257320487200 , 2017-06-16 04:00:00
   s_101264037125311 , 2017-06-05 04:00:00
   s_101264037125311 , 2017-06-06 04:00:00
   s_101264037125311 , 2017-06-10 04:00:00
   s_101264037125311 , 2017-06-11 04:00:00
   s_101264037125311 , 2017-06-12 04:00:00
   s_101264037125311 , 2017-06-13 04:00:00
   s_101264037125311 , 2017-06-15 04:00:00
   s_101264037125311 , 2017-06-16 04:00:00
   s_101264037125311 , 2017-06-18 04:00:00
   s_101264037125311 , 2017-06-21 04:00:00
   s_101264037125311 , 2017-06-22 04:00:00
   s_101264037125311 , 2017-06-23 04:00:00
   s_101264037125311 , 2017-06-24 04:00:00
   s_101264037125311 , 2017-06-26 04:00:00
   s_101264037125311 , 2017-06-28 04:00:00
   s_101264037125311 , 2017-07-01 04:00:00
   s_101264037125311 , 2017-07-04 04:00:00
   s_101264037125311 , 2017-07-05 04:00:00
   s_101264037125311 , 2017-07-11 04:00:00
   s_101264037125311 , 2017-07-13 04:00:00
  s_1012675098869574 , 2017-06-13 04:00:00
  s_1012689578834637 , 2017-06-11 04:00:00
  s_1012689578834637 , 2017-06-12 04:00:00
  s_1012689578834637 , 2017-06-15 04:00:00
  s_1012689578834637 , 2017-06-16 04:00:00
  s_1012689578834637 , 2017-06-17 04:00:00
  s_1012689578834637 , 2017-06-20 04:00:00
  s_1012689578834637 , 2017-06-21 04:00:00
  s_1012689578834637 , 2017-06-22 04:00:00
  s_1012689578834637 , 2017-06-23 04:00:00
  s_1012689578834637 , 2017-06-24 04:00:00
  s_1012689578834637 , 2017-06-25 04:00:00
  s_1012689578834637 , 2017-06-26 04:00:00
  s_1012689578834637 , 2017-06-27 04:00:00
  s_1012689578834637 , 2017-06-28 04:00:00
  s_1012689578834637 , 2017-06-29 04:00:00
  s_1012689578834637 , 2017-06-30 04:00:00
  s_1012689578834637 , 2017-07-01 04:00:00
  s_1012689578834637 , 2017-07-02 04:00:00
  s_1012689578834637 , 2017-07-03 04:00:00
  s_1012689578834637 , 2017-07-04 04:00:00
  s_1012689578834637 , 2017-07-05 04:00:00
  s_1012689578834637 , 2017-07-06 04:00:00
  s_1012689578834637 , 2017-07-08 04:00:00
  s_1012689578834637 , 2017-07-09 04:00:00
  s_1012689578834637 , 2017-07-10 04:00:00
  s_1012689578834637 , 2017-07-11 04:00:00
  s_1012689578834637 , 2017-07-12 04:00:00
  s_1012689578834637 , 2017-07-13 04:00:00
  s_1012689578834637 , 2017-07-14 04:00:00
  s_1012689578834637 , 2017-07-15 04:00:00
  s_1012689578834637 , 2017-07-16 04:00:00
  s_1012689578834637 , 2017-07-17 04:00:00
  s_1012689825531833 , 2017-06-15 04:00:00
  s_1012704192199505 , 2017-06-09 04:00:00
  s_1012704192199505 , 2017-06-10 04:00:00
  s_1012704192199505 , 2017-06-11 04:00:00
  s_1012704192199505 , 2017-06-12 04:00:00
  s_1012704192199505 , 2017-06-13 04:00:00
  s_1012704192199505 , 2017-06-14 04:00:00
  s_1012704192199505 , 2017-06-15 04:00:00
  s_1012704192199505 , 2017-06-16 04:00:00
  s_1012704192199505 , 2017-06-17 04:00:00
  s_1012704192199505 , 2017-06-19 04:00:00
  s_1012704192199505 , 2017-06-20 04:00:00
  s_1012704192199505 , 2017-06-21 04:00:00
  s_1012704192199505 , 2017-06-22 04:00:00
  s_1012704192199505 , 2017-06-23 04:00:00
  s_1012704192199505 , 2017-06-24 04:00:00
  s_1012704192199505 , 2017-06-25 04:00:00
  s_1012704192199505 , 2017-06-26 04:00:00
  s_1012704192199505 , 2017-06-27 04:00:00
  s_1012704192199505 , 2017-06-28 04:00:00
  s_1012704192199505 , 2017-06-29 04:00:00
  s_1012704192199505 , 2017-06-30 04:00:00
  s_1012704192199505 , 2017-07-01 04:00:00
  s_1012704192199505 , 2017-07-02 04:00:00
  s_1012704192199505 , 2017-07-03 04:00:00
  s_1012704192199505 , 2017-07-04 04:00:00
  s_1012704192199505 , 2017-07-05 04:00:00
  s_1012704192199505 , 2017-07-06 04:00:00
  s_1012704192199505 , 2017-07-07 04:00:00
  s_1012704192199505 , 2017-07-08 04:00:00
  s_1012704192199505 , 2017-07-09 04:00:00
  s_1012704192199505 , 2017-07-10 04:00:00
  s_1012704192199505 , 2017-07-11 04:00:00
  s_1012704192199505 , 2017-07-12 04:00:00
  s_1012704192199505 , 2017-07-13 04:00:00
  s_1012704192199505 , 2017-07-14 04:00:00
  s_1012704192199505 , 2017-07-15 04:00:00
  s_1012704192199505 , 2017-07-16 04:00:00
   s_101271477131363 , 2017-06-05 04:00:00
  s_1012723835529034 , 2017-06-11 04:00:00
  s_1012752532191415 , 2017-06-26 04:00:00
  s_1012752532191415 , 2017-07-10 04:00:00
  s_1012752532191415 , 2017-07-11 04:00:00
  s_1012752532191415 , 2017-07-14 04:00:00
  s_1012756855494461 , 2017-07-07 04:00:00
  s_1012756855494461 , 2017-07-08 04:00:00
  s_1012756855494461 , 2017-07-11 04:00:00
  s_1012756855494461 , 2017-07-12 04:00:00
  s_1012756855494461 , 2017-07-16 04:00:00
   s_101279290461785 , 2017-06-07 04:00:00
   s_101279290461785 , 2017-06-23 04:00:00
   s_101279290461785 , 2017-07-02 04:00:00
  s_1012794598851554 , 2017-06-22 04:00:00
  s_1012794598851554 , 2017-06-28 04:00:00
  s_1012794598851554 , 2017-06-29 04:00:00
  s_1012794598851554 , 2017-07-06 04:00:00
  s_1012794598851554 , 2017-07-07 04:00:00
   s_101281500483530 , 2017-06-12 04:00:00
  s_1012847998846205 , 2017-06-09 04:00:00
  s_1012856672191729 , 2017-06-07 04:00:00
  s_1012856672191729 , 2017-06-13 04:00:00
  s_1012856672191729 , 2017-06-14 04:00:00
  s_1012856672191729 , 2017-06-15 04:00:00
   s_101291940467338 , 2017-06-05 04:00:00
   s_101291940467338 , 2017-06-06 04:00:00
  s_1012973012180484 , 2017-07-14 04:00:00
   s_101297767172490 , 2017-06-27 04:00:00
  s_1013024925500451 , 2017-06-09 04:00:00
  s_1013024925500451 , 2017-06-10 04:00:00
  s_1013024925500451 , 2017-06-11 04:00:00
  s_1013024925500451 , 2017-06-12 04:00:00
  s_1013024925500451 , 2017-06-13 04:00:00
  s_1013024925500451 , 2017-06-19 04:00:00
  s_1013024925500451 , 2017-07-03 04:00:00
  s_1013043628831925 , 2017-06-14 04:00:00
  s_1013043628831925 , 2017-06-16 04:00:00
   s_101308890520197 , 2017-07-06 04:00:00
  s_1013177382150041 , 2017-06-12 04:00:00
   s_101319237147119 , 2017-06-12 04:00:00
   s_101319237147119 , 2017-06-13 04:00:00
  s_1013217722142886 , 2017-06-07 04:00:00
  s_1013217722142886 , 2017-06-08 04:00:00
  s_1013217722142886 , 2017-06-09 04:00:00
  s_1013217722142886 , 2017-06-12 04:00:00
  s_1013217722142886 , 2017-06-14 04:00:00
  s_1013217722142886 , 2017-06-15 04:00:00
  s_1013217722142886 , 2017-06-17 04:00:00
  s_1013217722142886 , 2017-06-18 04:00:00
  s_1013217722142886 , 2017-06-20 04:00:00
  s_1013217722142886 , 2017-06-22 04:00:00
  s_1013217722142886 , 2017-06-23 04:00:00
  s_1013217722142886 , 2017-06-24 04:00:00
  s_1013217722142886 , 2017-06-26 04:00:00
  s_1013217722142886 , 2017-06-28 04:00:00
  s_1013217722142886 , 2017-06-29 04:00:00
  s_1013217722142886 , 2017-07-01 04:00:00
  s_1013217722142886 , 2017-07-02 04:00:00
  s_1013217722142886 , 2017-07-06 04:00:00
  s_1013217722142886 , 2017-07-10 04:00:00
  s_1013217722142886 , 2017-07-17 04:00:00
  s_1013241802112899 , 2017-06-18 04:00:00
  s_1013241802112899 , 2017-06-22 04:00:00
  s_1013258958810386 , 2017-06-10 04:00:00
  s_1013258958810386 , 2017-06-11 04:00:00
  s_1013258958810386 , 2017-06-16 04:00:00
  s_1013258958810386 , 2017-06-17 04:00:00
  s_1013258958810386 , 2017-06-19 04:00:00
  s_1013258958810386 , 2017-06-20 04:00:00
  s_1013258958810386 , 2017-06-21 04:00:00
  s_1013258958810386 , 2017-06-23 04:00:00
  s_1013258958810386 , 2017-07-04 04:00:00
  s_1013258958810386 , 2017-07-07 04:00:00
  s_1013258958810386 , 2017-07-11 04:00:00
  s_1013258958810386 , 2017-07-12 04:00:00
  s_1013258958810386 , 2017-07-13 04:00:00
  s_1013281738816650 , 2017-06-19 04:00:00
  s_1013281738816650 , 2017-06-21 04:00:00
  s_1013281738816650 , 2017-06-27 04:00:00
  s_1013309272144873 , 2017-06-09 04:00:00
  s_1013310022138169 , 2017-06-12 04:00:00
   s_101331427128094 , 2017-06-05 04:00:00
   s_101331427128094 , 2017-06-06 04:00:00
   s_101331427128094 , 2017-06-07 04:00:00
   s_101331427128094 , 2017-06-08 04:00:00
   s_101331427128094 , 2017-06-09 04:00:00
   s_101331427128094 , 2017-06-11 04:00:00
   s_101331427128094 , 2017-06-12 04:00:00
   s_101331427128094 , 2017-06-13 04:00:00
   s_101331427128094 , 2017-06-14 04:00:00
   s_101331427128094 , 2017-06-15 04:00:00
   s_101331427128094 , 2017-06-16 04:00:00
   s_101331427128094 , 2017-06-17 04:00:00
   s_101331427128094 , 2017-06-18 04:00:00
   s_101331427128094 , 2017-06-19 04:00:00
   s_101331427128094 , 2017-06-20 04:00:00
   s_101331427128094 , 2017-06-21 04:00:00
   s_101331427128094 , 2017-06-22 04:00:00
   s_101331427128094 , 2017-06-23 04:00:00
   s_101331427128094 , 2017-06-24 04:00:00
   s_101331427128094 , 2017-06-25 04:00:00
   s_101331427128094 , 2017-06-26 04:00:00
   s_101331427128094 , 2017-06-27 04:00:00
   s_101331427128094 , 2017-06-28 04:00:00
   s_101331427128094 , 2017-06-29 04:00:00
   s_101331427128094 , 2017-06-30 04:00:00
   s_101331427128094 , 2017-07-01 04:00:00
   s_101331427128094 , 2017-07-03 04:00:00
   s_101331427128094 , 2017-07-04 04:00:00
   s_101331427128094 , 2017-07-05 04:00:00
   s_101331427128094 , 2017-07-06 04:00:00
   s_101331427128094 , 2017-07-07 04:00:00
   s_101331427128094 , 2017-07-09 04:00:00
   s_101331427128094 , 2017-07-11 04:00:00
   s_101331427128094 , 2017-07-13 04:00:00
   s_101331427128094 , 2017-07-14 04:00:00
  s_1013381528792497 , 2017-06-09 04:00:00
  s_1013381528792497 , 2017-06-10 04:00:00
  s_1013381528792497 , 2017-07-16 04:00:00
  s_1013391585463505 , 2017-06-14 04:00:00
  s_1013449842122795 , 2017-06-12 04:00:00
  s_1013449842122795 , 2017-06-13 04:00:00
  s_1013449842122795 , 2017-06-15 04:00:00
  s_1013500128781853 , 2017-06-05 04:00:00
  s_1013500128781853 , 2017-06-06 04:00:00
  s_1013500128781853 , 2017-06-07 04:00:00
  s_1013500128781853 , 2017-06-08 04:00:00
  s_1013500128781853 , 2017-06-09 04:00:00
  s_1013500128781853 , 2017-06-10 04:00:00
  s_1013500128781853 , 2017-06-11 04:00:00
  s_1013500128781853 , 2017-06-12 04:00:00
  s_1013500128781853 , 2017-06-13 04:00:00
  s_1013500128781853 , 2017-06-14 04:00:00
  s_1013500128781853 , 2017-06-15 04:00:00
  s_1013500128781853 , 2017-06-16 04:00:00
  s_1013500128781853 , 2017-06-17 04:00:00
  s_1013500128781853 , 2017-06-18 04:00:00
  s_1013500128781853 , 2017-06-20 04:00:00
  s_1013500128781853 , 2017-06-21 04:00:00
  s_1013500128781853 , 2017-06-22 04:00:00
  s_1013500128781853 , 2017-06-23 04:00:00
  s_1013500128781853 , 2017-06-24 04:00:00
  s_1013500128781853 , 2017-06-25 04:00:00
  s_1013500128781853 , 2017-06-26 04:00:00
  s_1013500128781853 , 2017-06-27 04:00:00
  s_1013500128781853 , 2017-06-28 04:00:00
  s_1013500128781853 , 2017-06-29 04:00:00
  s_1013500128781853 , 2017-06-30 04:00:00
  s_1013500128781853 , 2017-07-01 04:00:00
  s_1013500128781853 , 2017-07-02 04:00:00
  s_1013500128781853 , 2017-07-16 04:00:00
   s_101353300480140 , 2017-06-14 04:00:00
   s_101353300480140 , 2017-06-18 04:00:00
